idx,listing_id,host_id,host_name,review_scores_rating,bedrooms,beds,bathrooms,price,accommodates,minimum_nights,Adachi Ku,Akiruno Shi,Akishima Shi,Arakawa Ku,Bunkyo Ku,Chiyoda Ku,Chofu Shi,Chuo Ku,Edogawa Ku,Fuchu Shi,Fussa Shi,Hachioji Shi,Hamura Shi,Higashimurayama Shi,Hino Shi,Itabashi Ku,Katsushika Ku,Kita Ku,Kodaira Shi,Koganei Shi,Kokubunji Shi,Komae Shi,Koto Ku,Kunitachi Shi,Machida Shi,Meguro Ku,Minato Ku,Mitaka Shi,Musashimurayama Shi,Musashino Shi,Nakano Ku,Nerima Ku,Nishitokyo Shi,Okutama Machi,Ome Shi,Ota Ku,Setagaya Ku,Shibuya Ku,Shinagawa Ku,Shinjuku Ku,Suginami Ku,Sumida Ku,Tachikawa Shi,Taito Ku,Tama Shi,Toshima Ku
96,769934069093106150,489047501,Tabist ヒロマスホテル 蔵,5.0,1.0,2.0,1.0,9999.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,29226455,209649623,ApartmentforstayTaise Cristina,5.0,0.0,1.0,1.5,5500.00,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
98,760497003810429324,417451239,Hotel MONdayTokyoNishikasai,5.0,1.0,1.0,1.0,12650.00,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,747621428502641298,29977398,David,5.0,0.0,1.0,1.0,8229.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,760437433942034950,260500960,Hotel MONday 羽田空港,5.0,1.0,1.0,1.0,13636.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
101,750047318604172079,60672245,龍也,5.0,1.0,2.0,1.0,4800.00,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,750588373871472261,147413392,しのぶ,5.0,1.0,1.0,1.0,9269.00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103,751815486091625797,485866914,Unito,5.0,0.0,1.0,1.0,7571.00,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
104,754580727402768569,376063923,MONday Apart Premium 秋葉原浅草橋ｽﾃｰｼｮﾝ,5.0,1.0,3.0,1.0,54143.00,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
105,754808371687092765,200349143,Danyang,5.0,1.0,1.0,1.0,9396.00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,756068803682115311,63012365,Maichin,5.0,1.0,2.0,1.0,10643.00,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107,756690636978788342,218369769,Tatsunari,5.0,0.0,1.0,1.5,6600.00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,29571169,38655722,"Top Edge Co., Ltd.",5.0,1.0,6.0,3.5,22286.00,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
109,29538888,115432704,ｼﾞｬﾝ,5.0,2.0,4.0,1.0,26543.00,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
110,756770134704366418,486133726,Stayme,5.0,1.0,2.0,1.0,7990.00,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,756792414200948137,486822882,Stayme,5.0,1.0,4.0,1.0,18141.00,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
112,756833771210959751,486822882,Stayme,5.0,1.0,4.0,1.0,18664.00,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,757578205429839123,29569793,Livmo Inc.,5.0,1.0,2.0,1.0,18571.00,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,758908933460324118,487473079,Akihiro,5.0,0.0,0.0,1.0,14143.00,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,758946180960468271,487473079,Akihiro,5.0,0.0,5.0,1.0,14143.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
116,759091838654610154,228133407,Nomad,5.0,0.0,1.0,2.0,2500.00,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
117,759125131744841942,487231216,Yu Cheng,5.0,1.0,1.0,1.0,13994.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
118,759146093576772724,487231216,Yu Cheng,5.0,1.0,1.0,1.0,13994.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,29341217,221051191,Heath,5.0,1.0,2.0,1.0,9600.00,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
120,759184285783188142,487231216,Yu Cheng,5.0,1.0,1.0,1.0,13994.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
121,759645388014061386,486133052,Stayme,5.0,1.0,1.0,1.0,6120.00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,760368915347092075,249538647,Hotel MONday Premium Toyosu,5.0,1.0,1.0,1.0,13467.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,760380203954862274,249538647,Hotel MONday Premium Toyosu,5.0,1.0,1.0,1.0,14017.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,760383923485507072,249538647,Hotel MONday Premium Toyosu,5.0,1.0,3.0,1.0,15667.00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,760385495874918512,249538647,Hotel MONday Premium Toyosu,5.0,1.0,2.0,1.0,14567.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,760393926344963788,249538647,Hotel MONday Premium Toyosu,5.0,1.0,2.0,1.0,15942.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,760397904251135051,249538647,Hotel MONday Premium Toyosu,5.0,1.0,3.0,1.0,16217.00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,760403157891078536,249538647,Hotel MONday Premium Toyosu,5.0,1.0,3.0,1.0,16217.00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,760412724054972539,375928519,西沢,5.0,1.0,2.0,1.0,40000.00,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,669335393184181445,469036720,Momoe,5.0,1.0,2.0,1.5,9286.00,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,669155900386196346,462983474,Stayme,5.0,1.0,1.0,1.0,7444.00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
132,770527267293543385,486130642,Stayme,5.0,1.0,2.0,1.0,7869.00,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
133,32884217,115399232,Shrestha,5.0,1.0,3.0,1.0,12000.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
134,559944586921724885,400808166,Real,5.0,1.0,1.0,1.0,9383.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
135,32851119,219787031,William,5.0,3.0,3.0,1.5,993065.00,4,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
136,567543529081723161,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,5.0,1.0,2.0,1.0,11451.00,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,570447111013344717,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,5.0,1.0,1.0,1.0,10286.00,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,570471911139284000,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,5.0,1.0,1.0,1.0,10457.00,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,570607680992585931,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,5.0,1.0,1.0,1.0,11914.00,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,572231458398582670,74535093,Miho,5.0,2.0,4.0,1.0,41686.00,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
141,32732484,28621978,Dan,5.0,0.0,1.0,1.0,6000.00,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142,577085018883399578,110379659,Wang,5.0,1.0,1.0,1.0,15585.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
143,577813420900350508,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,5.0,1.0,1.0,1.0,13543.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
144,32722859,87035758,Maya,5.0,0.0,1.0,1.0,6000.00,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,578560543646130369,110379659,Wang,5.0,1.0,1.0,1.0,15585.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
146,579123380750633240,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,5.0,1.0,1.0,1.0,13543.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
147,579144822711585130,402335966,ﾌｭｰﾁｬｰﾘｰﾃﾞｨﾝｸﾞ,5.0,1.0,1.0,1.0,13543.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
148,32647805,211411086,千恵,5.0,3.0,7.0,1.0,30035.00,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,582751754125580818,42815177,Ushka,5.0,2.0,3.0,1.0,27000.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,32603146,83618421,Aya,5.0,8.0,14.0,7.0,123000.00,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
151,32577999,241361985,洋二,5.0,2.0,3.0,1.0,20000.00,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
152,583555594650086363,401303836,MONday Apart,5.0,1.0,3.0,1.0,39836.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
153,32561695,83618421,Aya,5.0,1.0,2.0,1.0,17000.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
154,32561399,83618421,Aya,5.0,1.0,2.0,1.0,17000.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
155,32554990,229209805,Hostel Bedgasm,5.0,1.0,10.0,0.0,4000.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,588056075250359845,68939316,Scott,5.0,4.0,10.0,4.0,35986.00,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,32529236,194623996,西尾nishio,5.0,0.0,1.0,1.0,2600.00,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
158,594144673227641718,451581302,Eichi,5.0,1.0,1.0,1.0,5100.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
159,594563247868673799,331685051,大寺,5.0,1.0,2.0,1.0,4286.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,32460110,49676840,Akira&Yasuko,5.0,1.0,1.0,1.0,14000.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
161,32458436,49676840,Akira&Yasuko,5.0,1.0,2.0,1.0,15571.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
162,598898880799609452,230596939,Miwa,5.0,1.0,2.0,1.0,16714.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,32857578,61059317,静依,5.0,3.0,8.0,2.0,31714.00,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
164,557037159997277251,74535093,Miho,5.0,1.0,1.0,1.0,19543.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
165,599498878394185085,141952115,Obi,5.0,0.0,4.0,5.0,22571.00,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,32925618,123167202,Kai,5.0,4.0,5.0,2.0,56429.00,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
167,53759151,375928519,西沢,5.0,1.0,0.0,1.0,31429.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
168,53759260,375928519,西沢,5.0,1.0,2.0,1.0,31429.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
169,53759370,375928519,西沢,5.0,1.0,0.0,1.0,31429.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
170,53761108,425999056,上野御徒町,5.0,1.0,0.0,1.0,49264.00,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171,53761528,435425440,BnA STUDIO Akihabara,5.0,1.0,2.0,1.0,41000.00,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,53791327,74535093,Miho,5.0,1.0,3.0,1.0,22943.00,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
173,53799134,435425440,BnA STUDIO Akihabara,5.0,1.0,1.0,1.0,32457.00,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,53799375,435425440,BnA STUDIO Akihabara,5.0,1.0,1.0,1.0,28857.00,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,53800022,152645240,Minorasu,5.0,1.0,1.0,1.0,11714.00,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
176,53805370,74535093,Miho,5.0,1.0,2.0,1.0,21514.00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
177,53817618,321180412,Ostay-Yamato,5.0,2.0,2.0,1.5,16171.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,53841798,74535093,Miho,5.0,1.0,2.0,1.0,18800.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
179,53870971,433395359,Wild Cherry Blossom -HOSTEL,5.0,1.0,2.0,1.0,14300.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,53973602,436988933,Mustard Hotel Shimokitazawa,5.0,1.0,1.0,1.0,22354.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
181,54024449,213268738,亀戸,5.0,1.0,1.0,1.0,11440.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,54074877,341762976,City Hideout,5.0,1.0,2.0,1.0,13106.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
183,54088368,74535093,Miho,5.0,1.0,1.0,1.0,22657.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
184,54150190,321180412,Ostay-Yamato,5.0,1.0,2.0,1.5,13200.00,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
185,54187323,152645240,Minorasu,5.0,2.0,3.0,1.0,16714.00,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
186,54252132,38092840,Sayaka  &    Riku,5.0,2.0,5.0,1.0,14396.00,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
187,54297902,208138512,Elaine,5.0,2.0,4.0,1.0,33371.00,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
188,506299280356297444,145326080,Shunki,5.0,1.0,2.0,1.5,24714.00,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
189,513589842177328168,145326080,Shunki,5.0,2.0,2.0,1.0,26286.00,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
190,522687820911258216,436975093,ザ ミレニアルズ渋谷,5.0,1.0,1.0,1.0,12800.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
191,33006059,193360373,Tak,5.0,1.0,3.0,3.0,6343.00,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,547570197129097827,24575613,Momoe,5.0,1.0,2.0,1.0,8786.00,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
