,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
149,窃盗,オートバイ盗,亀有,葛三橋交番,131229,東京都,葛飾区,水元５丁目,2020-06-22,19,一戸建住宅,その他,キーあり,なし,自動二輪（50cc超）
150,窃盗,オートバイ盗,葛飾,堀切駅前交番,131229,東京都,葛飾区,堀切２丁目,2020-07-06,06,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
151,窃盗,オートバイ盗,葛飾,宝町交番,131229,東京都,葛飾区,立石１丁目,2019-12-28,09,道路上,その他,キーあり,なし,自動二輪（50cc超）
152,窃盗,オートバイ盗,葛飾,新小岩駅前交番,131229,東京都,葛飾区,新小岩１丁目,2020-02-27,20,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
153,窃盗,オートバイ盗,葛飾,たつみ橋交番,131229,東京都,葛飾区,東新小岩４丁目,2020-01-12,13,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
154,窃盗,オートバイ盗,葛飾,上平井交番,131229,東京都,葛飾区,東新小岩６丁目,2020-02-05,14,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
155,窃盗,オートバイ盗,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸１丁目,2020-01-12,15,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
156,窃盗,オートバイ盗,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸３丁目,2020-01-22,22,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
157,窃盗,オートバイ盗,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸８丁目,2019-12-17,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
158,窃盗,オートバイ盗,葛飾,奥戸交番,131229,東京都,葛飾区,奥戸８丁目,2020-02-08,17,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
159,窃盗,オートバイ盗,小松川,今井交番,131237,東京都,江戸川区,西瑞江４丁目,2020-08-13,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
160,窃盗,オートバイ盗,小松川,南篠崎交番,131237,東京都,江戸川区,南篠崎町５丁目,2020-06-12,17,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
161,窃盗,オートバイ盗,小松川,篠崎駅前交番,131237,東京都,江戸川区,下篠崎町,2020-05-12,16,４階建て以上共同住宅,その他,キーあり,あり,自動二輪（50cc超）
162,窃盗,オートバイ盗,小岩,南小岩交番,131237,東京都,江戸川区,東小岩１丁目,2020-10-24,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
163,窃盗,オートバイ盗,小岩,北小岩二丁目交番,131237,東京都,江戸川区,北小岩１丁目,2020-02-11,08,一戸建住宅,駐車（輪）場,キーあり,あり,原動機付自転車（50cc以下）
164,窃盗,オートバイ盗,小岩,北小岩二丁目交番,131237,東京都,江戸川区,北小岩１丁目,2020-07-02,01,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
165,窃盗,オートバイ盗,小岩,北小岩二丁目交番,131237,東京都,江戸川区,南小岩８丁目,2019-09-26,18,４階建て以上共同住宅,その他,キーあり,なし,自動二輪（50cc超）
166,窃盗,オートバイ盗,葛西,葛西橋東交番,131237,東京都,江戸川区,西葛西１丁目,2020-06-29,15,道路上,その他,キーあり,なし,自動二輪（50cc超）
167,窃盗,オートバイ盗,葛西,共栄橋交番,131237,東京都,江戸川区,東葛西５丁目,2020-04-02,16,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
168,窃盗,オートバイ盗,葛西,西葛西駅前交番,131237,東京都,江戸川区,西葛西８丁目,2020-01-23,21,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
169,窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西２丁目,2020-01-09,12,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,あり,自動二輪（50cc超）
170,窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西４丁目,2020-06-15,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
171,窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西５丁目,2020-08-12,19,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
172,窃盗,オートバイ盗,葛西,南葛西交番,131237,東京都,江戸川区,南葛西５丁目,2020-08-13,15,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
173,窃盗,オートバイ盗,葛西,清新町交番,131237,東京都,江戸川区,清新町２丁目,2020-09-30,23,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
174,窃盗,オートバイ盗,葛西,葛西駅前交番,131237,東京都,江戸川区,中葛西５丁目,2020-02-26,19,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
175,窃盗,オートバイ盗,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町２丁目,2020-09-19,20,４階建て以上共同住宅,駐車（輪）場,キーあり,あり,自動二輪（50cc超）
176,窃盗,オートバイ盗,葛西,臨海公園交番,131237,東京都,江戸川区,臨海町５丁目,2020-12-28,18,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
177,窃盗,オートバイ盗,南大沢,松が谷交番,132012,東京都,八王子市,大塚,2020-05-10,00,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
178,窃盗,オートバイ盗,南大沢,松が谷交番,132012,東京都,八王子市,大塚,2020-08-06,14,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
179,窃盗,オートバイ盗,南大沢,松が谷交番,132012,東京都,八王子市,大塚,2020-12-07,16,一戸建住宅,駐車（輪）場,キーあり,あり,自動二輪（50cc超）
180,窃盗,オートバイ盗,南大沢,堀之内駅前交番,132012,東京都,八王子市,別所２丁目,2020-10-01,21,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
181,窃盗,オートバイ盗,南大沢,堀之内駅前交番,132012,東京都,八王子市,松木,2020-03-24,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
182,窃盗,オートバイ盗,南大沢,みなみ野交番,132012,東京都,八王子市,片倉町,2020-04-19,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
183,窃盗,オートバイ盗,南大沢,みなみ野交番,132012,東京都,八王子市,片倉町,2020-11-26,18,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
184,窃盗,オートバイ盗,南大沢,堀之内駐在所,132012,東京都,八王子市,堀之内,2020-01-16,15,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
185,窃盗,オートバイ盗,高尾,高尾駅前交番,132012,東京都,八王子市,高尾町,2020-11-15,06,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
186,窃盗,オートバイ盗,高尾,長房町交番,132012,東京都,八王子市,長房町,2020-10-04,15,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
187,窃盗,オートバイ盗,高尾,横川町交番,132012,東京都,八王子市,横川町,2019-12-20,不明,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
188,窃盗,オートバイ盗,高尾,横川町交番,132012,東京都,八王子市,横川町,2019-12-31,16,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
189,窃盗,オートバイ盗,高尾,諏訪交番,132012,東京都,八王子市,泉町,2020-01-26,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
190,窃盗,オートバイ盗,高尾,元八王子交番,132012,東京都,八王子市,元八王子町２丁目,2020-04-07,07,その他の住宅（３階建て以下共同住宅等）,その他,キーあり,なし,自動二輪（50cc超）
191,窃盗,オートバイ盗,高尾,館駐在所,132012,東京都,八王子市,館町,2018-01-01,00,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
192,窃盗,オートバイ盗,多摩中央,愛宕交番,132241,東京都,多摩市,貝取１丁目,2020-11-28,16,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
193,窃盗,オートバイ盗,多摩中央,永山駅前交番,132241,東京都,多摩市,諏訪１丁目,2020-05-01,17,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
194,窃盗,オートバイ盗,多摩中央,永山駅前交番,132241,東京都,多摩市,諏訪４丁目,2020-10-04,08,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
195,窃盗,オートバイ盗,多摩中央,永山駅前交番,132241,東京都,多摩市,永山１丁目,2020-01-10,21,道路上,その他,キーあり,なし,原動機付自転車（50cc以下）
196,窃盗,オートバイ盗,多摩中央,永山四丁目交番,132241,東京都,多摩市,永山４丁目,2020-02-29,08,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
197,窃盗,オートバイ盗,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,愛宕４丁目,2020-11-08,12,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
198,窃盗,オートバイ盗,多摩中央,多摩センター駅前交番,132241,東京都,多摩市,落合１丁目,2020-12-28,12,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
199,窃盗,オートバイ盗,多摩中央,北貝取駐在所,132241,東京都,多摩市,豊ケ丘２丁目,2020-01-07,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
200,窃盗,オートバイ盗,多摩中央,聖ケ丘駐在所,132241,東京都,多摩市,聖ケ丘１丁目,2020-04-11,22,４階建て以上共同住宅,その他,キーあり,なし,自動二輪（50cc超）
201,窃盗,オートバイ盗,多摩中央,百村駐在所,132250,東京都,稲城市,百村,2020-03-09,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
202,窃盗,オートバイ盗,多摩中央,若葉台駅前交番,132250,東京都,稲城市,若葉台１丁目,2020-11-05,17,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
203,窃盗,オートバイ盗,多摩中央,若葉台駅前交番,132250,東京都,稲城市,若葉台２丁目,2020-01-22,07,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
204,窃盗,オートバイ盗,東大和,南街交番,132209,東京都,東大和市,桜が丘１丁目,2020-02-24,13,駐車（輪）場,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
205,窃盗,オートバイ盗,東大和,村山交番,132233,東京都,武蔵村山市,榎１丁目,2019-12-26,19,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
206,窃盗,オートバイ盗,東大和,村山交番,132233,東京都,武蔵村山市,榎１丁目,2020-01-10,17,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
207,窃盗,オートバイ盗,東大和,村山交番,132233,東京都,武蔵村山市,榎１丁目,2020-09-14,15,その他,駐車（輪）場,キーあり,あり,自動二輪（50cc超）
208,窃盗,オートバイ盗,東大和,村山交番,132233,東京都,武蔵村山市,緑が丘,2019-11-20,20,４階建て以上共同住宅,駐車（輪）場,キーあり,あり,自動二輪（50cc超）
209,窃盗,オートバイ盗,東大和,中藤交番,132233,東京都,武蔵村山市,中央１丁目,2020-03-28,20,その他,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
210,窃盗,オートバイ盗,東大和,三ツ木交番,132233,東京都,武蔵村山市,中原３丁目,2019-12-19,16,４階建て以上共同住宅,駐車（輪）場,キーあり,あり,自動二輪（50cc超）
211,窃盗,オートバイ盗,青梅,千ケ瀬駐在所,132055,東京都,青梅市,千ヶ瀬町２丁目,2020-01-28,08,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
212,窃盗,オートバイ盗,青梅,千ケ瀬駐在所,132055,東京都,青梅市,千ヶ瀬町４丁目,2020-10-13,19,４階建て以上共同住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
213,窃盗,オートバイ盗,青梅,今寺駐在所,132055,東京都,青梅市,今寺１丁目,2020-08-01,19,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
214,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,新町３丁目,2020-03-22,16,一戸建住宅,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
215,窃盗,オートバイ盗,青梅,新町交番,132055,東京都,青梅市,新町８丁目,2020-06-04,09,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
216,窃盗,オートバイ盗,青梅,畑中駐在所,132055,東京都,青梅市,畑中３丁目,2020-11-17,08,一戸建住宅,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
217,窃盗,オートバイ盗,青梅,河辺駅前交番,132055,東京都,青梅市,河辺町６丁目,2020-03-20,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーあり,なし,原動機付自転車（50cc以下）
218,窃盗,オートバイ盗,五日市,五日市駅前交番,132284,東京都,あきる野市,舘谷,2020-06-24,22,その他,駐車（輪）場,キーあり,なし,自動二輪（50cc超）
