,district,date,address,content
560,Machida Shi,平成25年3月7日,東京都町田市金井町2298-12,火災による死亡
561,Machida Shi,平成24年4月10日,神奈川県横浜市青葉区奈良町2713玉川学園高等部,高等部の校舎5階から1年の女子生徒が転落死（事件は大学の方ではありません）
562,Machida Shi,かなり前,神奈川県横浜市青葉区奈良町2599−1,投身自殺
563,Machida Shi,平成27年7月10日,神奈川県横浜市青葉区奈良町2423-214,事故物件
564,Machida Shi,不明,神奈川県横浜市青葉区奈良町2913,"奈良北団地7号棟421号室
特別募集住宅"
565,Machida Shi,不詳,神奈川県横浜市青葉区奈良町2998-8,住戸番号： 2-1103 人身事故空き家特別募集
566,Machida Shi,不詳,神奈川県横浜市青葉区奈良町2913,住戸番号： 10-505 人身事故空き家特別募集。
568,Machida Shi,令和4年6月17日,東京都町田市東玉川学園一丁目1-5 REFFINI東玉川学園,"1棟売りマンション
告知事項あり （2021年一部屋孤高死あり）"
569,Machida Shi,不詳,神奈川県横浜市青葉区奈良町2913,住戸番号： 7-308 人身事故空き家特別募集。
570,Machida Shi,平成23年8月15日,神奈川県横浜市青葉区奈良町2913UR奈良北団地1号棟↓,飛び降り自殺
589,Machida Shi,2020年2月現在,神奈川県横浜市青葉区奈良四丁目1-1 ルクサージュあおば山の手台D棟 2階,告知事項あり（不動産情報より）
590,Machida Shi,2015～2016,神奈川県横浜市青葉区奈良四丁目1-15,転落事故（詳細は不明）があったとの複数の証言があるが、当時からニュースにならず、現在も検索できない。隠蔽？
591,Machida Shi,建設後まもなく,神奈川県横浜市青葉区奈良四丁目4-3,"投身自殺
入居者ではなく外部から来た人による飛び降り。精神病院患者だったようです。"
594,Machida Shi,平成28年5月10日,東京都町田市成瀬七丁目10-1都営成瀬アパート1号棟204,無理心中
595,Machida Shi,2015年,東京都町田市成瀬五丁目1-15,心理的瑕疵
596,Machida Shi,平成26年5月13日,東京都町田市成瀬5038-1,火災による死亡
597,Machida Shi,平成29年8月上旬頃,東京都町田市成瀬五丁目21-33,死体発見
598,Machida Shi,平成27年12月10日,東京都町田市成瀬六丁目11-15,傷害のち死亡
599,Machida Shi,令和3年4月22日,神奈川県横浜市青葉区恩田町1094-1ローソンLTFあかね台入口店駐車場,無理心中
604,Machida Shi,令和4年3月24日,神奈川県横浜市緑区長津田町4232-1ファミリーマート緑つくし野店駐車場,車輛事故死
608,Machida Shi,令和4年10月20日,東京都町田市南町田五丁目14-2 ガーデンセシア弐番館,"13階 分譲賃貸
建物内にて告知事項あり"
609,Machida Shi,平成30年7月下旬～10月上旬,東京都町田市鶴間七丁目11-1フレンドポート南町田,死体発見
611,Machida Shi,2010,神奈川県大和市下鶴間2249,一酸化炭素中毒
612,Machida Shi,1997,神奈川県大和市下鶴間2047,乳児が11階から転落死
613,Machida Shi,不明,神奈川県大和市下鶴間2152-4 つきみ野南パークホームズ 504号室,自殺
615,Machida Shi,平成13年8月28日,神奈川県大和市下鶴間 コトーつきみ野,殺人
621,Machida Shi,10年前,神奈川県大和市下鶴間1900-10,孤高死
627,Machida Shi,平成30年8月22日,神奈川県大和市下鶴間806-18ブルーメゾンつきみ野201,傷害致死
628,Machida Shi,2010年前後,東京都町田市鶴間二丁目6-7,孤高死
629,Machida Shi,平成17年2月19日,東京都町田市鶴間三丁目18-3,首吊り自殺
630,Machida Shi,平成17年3月3日,東京都町田市鶴間775-1,殺人（人材派遣会社経営者）
632,Machida Shi,令和元年7月23日,東京都町田市南町田三丁目9-35 ゴールドバーデン,孤高死・203号室
633,Machida Shi,不明,神奈川県大和市下鶴間7,シティホテル、『ホテルロイヤル』跡地、心理的瑕疵有として建売住宅販売。
634,Machida Shi,平成22年8月20日,神奈川県相模原市南区上鶴間本町九丁目50-45↓,転落死
635,Machida Shi,2016年,神奈川県相模原市南区上鶴間三丁目28-15,自殺 現状空家
637,Machida Shi,不明,神奈川県相模原市南区上鶴間本町九丁目19-38 コ－ポエンゼル 3階/303号室(角部屋),"告知事項あり
心理的瑕疵あり"
640,Machida Shi,令和3年4月1日,神奈川県相模原市南区上鶴間本町六丁目17-18,火災による死亡
641,Machida Shi,2019年,神奈川県相模原市南区上鶴間本町四丁目21-6,2階の住民がトイレで2019年に自殺
643,Machida Shi,平成23年1月17日,神奈川県相模原市南区鵜野森三丁目3-8下山荘2階,火災による死亡
644,Machida Shi,2014年,神奈川県相模原市南区鵜野森三丁目32−２７,410号室 病死
647,Machida Shi,平成24年10月12日,東京都町田市森野二丁目1-4,死亡事故
648,Machida Shi,平成27年12月29日,東京都町田市森野一丁目4-11都営森野住宅11号棟3階,火災による死亡
649,Machida Shi,2020年3月,東京都町田市森野一丁目3-4,1F 孤高死
650,Machida Shi,平成28年2月18日,神奈川県相模原市南区鵜野森二丁目27-6鵜野森団地F棟402,心中
651,Machida Shi,2017,東京都町田市森野五丁目15-2,精神的瑕疵
652,Machida Shi,不明,東京都町田市森野二丁目3-4 ビラージュシンワ 301号室,告知事項あり
653,Machida Shi,2013年,東京都町田市森野五丁目13-4,402号室 初老の男性 餓死
654,Machida Shi,2007年,東京都町田市森野五丁目11-17,"押し入れに人骨が見付かった。
未解決事件。"
663,Machida Shi,2018/12,東京都町田市森野六丁目446-8,"テラス森野 賃貸アパート 1階
告知事項あり"
664,Machida Shi,令和元年8月13日,東京都町田市木曽東一丁目2B2-413,孤高死
666,Machida Shi,令和3年12月27日,東京都町田市木曽東二丁目5-16,メープル町田 孤高死
667,Machida Shi,平成25年1月14日,東京都町田市木曽町三丁目27-19,殺人
668,Machida Shi,令和4年3月29日,東京都町田市木曽東四丁目22-23,火災による死亡
669,Machida Shi,令和3年8月1日,東京都町田市木曽東三丁目25-33 コスモスハイツ,"207号室
告知事項有"
670,Machida Shi,不明,東京都町田市〒194-0036 東京都町田市木曽東４丁目２−１６ アサヌママンション,"告知事項あり
20150524確認"
671,Machida Shi,平成27年3月11日,東京都町田市木曽東三丁目一六丁目26-303号室,孤高死
672,Machida Shi,2021年9月14日（火）ごろ,東京都町田市木曽東三丁目16-33-104,"独居老人の孤高死が発生
玄関ドア付近から強烈な腐敗臭が数日間漂っていました。
9月19日（日）にはドア、各窓に目張りがされる。
10月15日（月）家具等残置物の処分完了。"
674,Machida Shi,2018年8月,東京都町田市木曽東三丁目16-26‐505号室,孤高死
676,Machida Shi,令和4年6月28日,神奈川県相模原市中央区淵野辺本町二丁目37-19 カーサデルソル,"308号室
告知事項有"
677,Machida Shi,令和4年7月18日,神奈川県相模原市中央区淵野辺本町二丁目37-19 カーサデルソル,"108号室、213号室
告知事項あり"
678,Machida Shi,令和4年1月15日,神奈川県相模原市中央区淵野辺本町三丁目22-15スカイコート淵野辺4外階段,刺殺
679,Machida Shi,2017/02/13,神奈川県相模原市中央区淵野辺四丁目30-4,遺体搬出現場をみました。警官制服２名と他２名で白い布に包まれた物をアパートから出し、ストレッチャーにのせて、黒いワゴン車で運んで行った様子をみました。道路を挟んで向かいのマンションの駐車場でクレーン作業をしていた作業員も確実にみています。この物件には、変わった人が住んでいましたので、その方かと思われますが、正確なことは今日のところはわかっていません。
680,Machida Shi,令和5年2月10日,神奈川県相模原市中央区淵野辺本町二丁目22-3 コーポ田辺,告知事項あり（事件性なし）
683,Machida Shi,2017年始頃,東京都町田市矢部町10-1,自宅にて、首吊り自殺。年輩の主婦の一人暮らし。現在取壊し、半分駐車場、半分二世帯住宅。新しい家族すんでいる模様。
688,Machida Shi,平成31年3月8日,東京都町田市常盤町3388-2レオパレスサンハイムB 106,刺殺
710,Machida Shi,不明,東京都町田市小山町46-1,"寿ハイツ2F203号室
心理的瑕疵物件"
711,Machida Shi,2015年頃,東京都町田市小山町193マーヴェラス,201号室にて硫化水素自殺
712,Machida Shi,2009年頃,東京都町田市小山町750-1,"４階、部屋番号不明
２０１２年頃まで告知事項有りました
リフォーム済
ヤフー不動産HPから"
713,Machida Shi,2018年頃？,東京都町田市小山町,"自殺
死後2週間後に発見されたらしい
不動産屋に聞きました"
716,Machida Shi,不明,東京都町田市小山町1613,2016/03時点、不動産業者より２０２告知事項ありとの事でした。
717,Machida Shi,令和4年6月28日,神奈川県相模原市中央区宮下本町一丁目30-16 ジョイム,"103号室
告知事項有"
718,Machida Shi,平成28年5月1日,神奈川県相模原市中央区宮下本町一丁目30-16ジョイム207,火災による死亡
719,Machida Shi,令和2年12月28日,東京都町田市小山町4312-1,孤高死
720,Machida Shi,2014年頃 冬,神奈川県相模原市緑区東橋本四丁目13-18,焼身自殺
724,Machida Shi,平成26年4月29日,神奈川県相模原市緑区橋本四丁目11-2,飛び降り自殺
725,Machida Shi,年月日不詳,神奈川県相模原市緑区橋本四丁目11-4 UR橋本四丁目市街地住宅4号棟305,特別募集住宅
726,Machida Shi,不明,神奈川県相模原市緑区橋本四丁目11-8,105号室 特別募集住宅
727,Machida Shi,2017年,神奈川県相模原市緑区橋本五丁目22-5,マンション内ベランダで首吊り自殺
728,Machida Shi,平成28年6月下旬頃,神奈川県相模原市緑区元橋本町3-8 レサージュ壱番館305,死体発見
729,Machida Shi,不明,東京都町田市相原町116-3,女性関係トラブルで男性が刺殺
730,Machida Shi,2013年,東京都町田市相原町74,老人 孤高死
731,Machida Shi,2012年以前,東京都町田市相原町148-1プレジャーガーデン橋本,男性が債権者に追われ立ちこもった結果、餓死。１階の物件。不動産情報搭載済み。
732,Machida Shi,平成31年3月3日,東京都町田市相原町81-3,老人の孤高死。
733,Machida Shi,2020/10,東京都町田市相原町77,経営難による夫婦心中
734,Machida Shi,2008年頃,東京都町田市相原町415-15,"高齢男性１名の孤高死
相原交差点の家と当時は
呼ばれていました"
736,Machida Shi,2021年9月以前,神奈川県相模原市緑区元橋本町11-12,"老人の孤高死。
1階の道路側角部屋。
親族からの「連絡が取れない」との通報により発覚、9月5日に警察等が来ていた。
玄関、窓が施錠されている中、道路側の小さい窓のみが開いていたため
そこから消防隊員が入室。
発見時冷房がきいていたことから、7～8月の暑い時期に亡くなったのではとの事。"
737,Machida Shi,2023年,神奈川県相模原市緑区橋本七丁目5-21コモラード橋本,告知事項あり
740,Machida Shi,2011年頃,東京都町田市相原町,"現コインランドリーになる前の旧ビル時
男性１名刺殺現場跡地"
745,Machida Shi,2001,東京都町田市相原町3190 五号棟,２階 男性刺殺
746,Machida Shi,2004,東京都町田市相原3190 6号棟 4階,交際トラブル 恨みにより 斧で男性60代殺害される
747,Machida Shi,2023年1月,東京都町田市相原町3190 都営武蔵岡10-1001,深夜ご主人が入浴中死亡
748,Machida Shi,平成21年6月28日,東京都町田市相原町3190,"都営武蔵岡アパート8号棟（部屋番号不明）
火災で女性死亡"
756,Machida Shi,平成28年10月27日,東京都八王子市館町1097 UR館ケ丘団地4-12号棟402,死体発見
759,Machida Shi,平成30年1月16日,東京都町田市相原町4237−1,飛び降り自殺
763,Machida Shi,2009年頃,東京都八王子市鑓水二丁目86-1,"１２階、部屋番号不明
２０１２年頃まで告知事項有りでした
リフォーム済
八王子、多摩市の不動産会社から"
765,Machida Shi,平成22年頃,東京都八王子市鑓水二丁目81リンクソシエ南大沢3階,告知事項有り
766,Machida Shi,10年前くらい,東京都八王子市鑓水二丁目78-2,飛び降り自殺
773,Machida Shi,3年前くらい,東京都八王子市鑓水二丁目76,"山火事発生
死者なし"
774,Machida Shi,平成26年6月2日,東京都八王子市鑓水二丁目78-2,飛び降り自殺
775,Machida Shi,8年前くらい,東京都八王子市鑓水二丁目74,"学校不審者侵入事件
死者3名"
779,Machida Shi,日付不明,東京都町田市小山ヶ丘三丁目28アパガーデンパレス多摩境,4階 告知事項あり
780,Machida Shi,令和元年8月12日,東京都町田市小山ヶ丘3-23,自殺
781,Machida Shi,平成29年6月29日,東京都町田市小山ヶ丘三丁目23,自殺
783,Machida Shi,令和4年1月16日,東京都町田市小山ヶ丘三丁目1-1,多目的トイレ内 低体温症による死亡
