,罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,現金以外の主な被害品
178,窃盗,部品ねらい,池上,千鳥交番,131113.0,東京都,大田区,千鳥２丁目,2021/7/5,11,駐車（輪）場,駐車（輪）場,ナンバープレート
179,窃盗,部品ねらい,池上,千鳥交番,131113.0,東京都,大田区,千鳥３丁目,2021/11/13,17,その他,駐車（輪）場,ナンバープレート
180,窃盗,部品ねらい,池上,千鳥交番,131113.0,東京都,大田区,東矢口２丁目,2021/4/18,0,４階建て以上共同住宅,駐車（輪）場,その他
181,窃盗,部品ねらい,池上,千鳥交番,131113.0,東京都,大田区,矢口２丁目,2021/1/24,23,一戸建住宅,その他,ナンバープレート
182,窃盗,部品ねらい,池上,多摩川大橋交番,131113.0,東京都,大田区,多摩川２丁目,2021/1/30,22,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
183,窃盗,部品ねらい,池上,多摩川大橋交番,131113.0,東京都,大田区,多摩川２丁目,2021/5/20,18,４階建て以上共同住宅,駐車（輪）場,その他
184,窃盗,部品ねらい,池上,多摩川大橋交番,131113.0,東京都,大田区,多摩川２丁目,2021/6/26,15,４階建て以上共同住宅,駐車（輪）場,その他
185,窃盗,部品ねらい,池上,多摩川大橋交番,131113.0,東京都,大田区,多摩川２丁目,2021/6/30,19,４階建て以上共同住宅,駐車（輪）場,その他
186,窃盗,部品ねらい,池上,多摩川大橋交番,131113.0,東京都,大田区,多摩川２丁目,2021/7/4,16,４階建て以上共同住宅,駐車（輪）場,その他
187,窃盗,部品ねらい,池上,多摩川大橋交番,131113.0,東京都,大田区,多摩川２丁目,2021/7/10,11,４階建て以上共同住宅,駐車（輪）場,その他
188,窃盗,部品ねらい,池上,多摩川大橋交番,131113.0,東京都,大田区,矢口３丁目,2020/4/23,17,駐車（輪）場,駐車（輪）場,ナンバープレート
189,窃盗,部品ねらい,池上,市野倉交番,131113.0,東京都,大田区,中央７丁目,2021/4/2,9,駐車（輪）場,駐車（輪）場,その他
190,窃盗,部品ねらい,池上,市野倉交番,131113.0,東京都,大田区,中央８丁目,2021/3/21,21,道路上,その他,その他
191,窃盗,部品ねらい,池上,蓮沼交番,131113.0,東京都,大田区,東矢口３丁目,2021/1/6,15,駐車（輪）場,駐車（輪）場,その他
192,窃盗,部品ねらい,池上,西馬込交番,131113.0,東京都,大田区,南馬込５丁目,2021/3/30,10,４階建て以上共同住宅,駐車（輪）場,その他
193,窃盗,部品ねらい,世田谷,三宿交番,131121.0,東京都,世田谷区,池尻２丁目,2021/4/19,19,一戸建住宅,駐車（輪）場,その他
194,窃盗,部品ねらい,世田谷,三宿交番,131121.0,東京都,世田谷区,池尻２丁目,2021/4/30,15,道路上,その他,その他
195,窃盗,部品ねらい,世田谷,三宿交番,131121.0,東京都,世田谷区,池尻３丁目,2021/6/24,10,道路上,その他,その他
196,窃盗,部品ねらい,世田谷,三宿交番,131121.0,東京都,世田谷区,三宿２丁目,2021/10/19,23,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
197,窃盗,部品ねらい,世田谷,三軒茶屋交番,131121.0,東京都,世田谷区,三軒茶屋２丁目,2020/9/5,21,駐車（輪）場,駐車（輪）場,ナンバープレート
198,窃盗,部品ねらい,世田谷,上馬交番,131121.0,東京都,世田谷区,野沢２丁目,2021/5/7,10,道路上,その他,その他
199,窃盗,部品ねらい,世田谷,下馬四丁目交番,131121.0,東京都,世田谷区,下馬２丁目,2021/5/16,14,一戸建住宅,駐車（輪）場,その他
200,窃盗,部品ねらい,世田谷,下馬四丁目交番,131121.0,東京都,世田谷区,下馬２丁目,2021/8/30,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
201,窃盗,部品ねらい,世田谷,世田谷交番,131121.0,東京都,世田谷区,世田谷１丁目,2020/3/1,0,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
202,窃盗,部品ねらい,世田谷,世田谷交番,131121.0,東京都,世田谷区,世田谷４丁目,2021/1/6,22,駐車（輪）場,駐車（輪）場,その他
203,窃盗,部品ねらい,世田谷,桜丘交番,131121.0,東京都,世田谷区,桜丘２丁目,2021/5/7,7,駐車（輪）場,駐車（輪）場,その他
204,窃盗,部品ねらい,世田谷,若林交番,131121.0,東京都,世田谷区,若林２丁目,2021/7/13,16,駐車（輪）場,駐車（輪）場,その他
205,窃盗,部品ねらい,北沢,下北沢交番,131121.0,東京都,世田谷区,北沢４丁目,2021/6/25,8,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
206,窃盗,部品ねらい,北沢,宮前橋交番,131121.0,東京都,世田谷区,梅丘３丁目,2021/6/11,16,４階建て以上共同住宅,駐車（輪）場,その他
207,窃盗,部品ねらい,北沢,明大前駅前交番,131121.0,東京都,世田谷区,松原５丁目,2020/11/4,0,駐車（輪）場,駐車（輪）場,ナンバープレート
208,窃盗,部品ねらい,北沢,淡島通交番,131121.0,東京都,世田谷区,代沢１丁目,2021/2/9,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
209,窃盗,部品ねらい,北沢,淡島通交番,131121.0,東京都,世田谷区,代沢３丁目,2021/7/27,17,一戸建住宅,その他,その他
210,窃盗,部品ねらい,北沢,経堂駅前交番,131121.0,東京都,世田谷区,経堂１丁目,2021/6/25,10,道路上,その他,ナンバープレート
211,窃盗,部品ねらい,北沢,経堂駅前交番,131121.0,東京都,世田谷区,経堂２丁目,2021/5/22,13,４階建て以上共同住宅,その他,その他
212,窃盗,部品ねらい,北沢,経堂駅前交番,131121.0,東京都,世田谷区,経堂２丁目,2021/5/23,11,その他,駐車（輪）場,その他
213,窃盗,部品ねらい,北沢,経堂駅前交番,131121.0,東京都,世田谷区,経堂５丁目,2021/5/21,19,４階建て以上共同住宅,駐車（輪）場,その他
214,窃盗,部品ねらい,北沢,赤松交番,131121.0,東京都,世田谷区,松原３丁目,2021/4/13,19,駐車（輪）場,駐車（輪）場,ナンバープレート
215,窃盗,部品ねらい,北沢,赤松交番,131121.0,東京都,世田谷区,松原３丁目,2021/4/15,22,駐車（輪）場,駐車（輪）場,ナンバープレート
216,窃盗,部品ねらい,玉川,上野毛交番,131121.0,東京都,世田谷区,上野毛２丁目,2020/12/28,9,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,ナンバープレート
217,窃盗,部品ねらい,玉川,上野毛交番,131121.0,東京都,世田谷区,中町４丁目,2021/2/13,11,その他,駐車（輪）場,ナンバープレート
218,窃盗,部品ねらい,玉川,二子玉川交番,131121.0,東京都,世田谷区,玉川３丁目,2021/11/24,8,その他,駐車（輪）場,その他
219,窃盗,部品ねらい,玉川,奥沢駅前交番,131121.0,東京都,世田谷区,奥沢３丁目,2021/3/19,17,一戸建住宅,その他,その他
220,窃盗,部品ねらい,玉川,尾山台駅前交番,131121.0,東京都,世田谷区,等々力２丁目,2021/12/12,14,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
221,窃盗,部品ねらい,玉川,桜新町交番,131121.0,東京都,世田谷区,新町１丁目,2021/7/4,18,４階建て以上共同住宅,その他,その他
222,窃盗,部品ねらい,玉川,深沢交番,131121.0,東京都,世田谷区,深沢７丁目,2021/11/20,15,その他,駐車（輪）場,ナンバープレート
223,窃盗,部品ねらい,玉川,瀬田交番,131121.0,東京都,世田谷区,瀬田５丁目,2021/1/1,8,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
224,窃盗,部品ねらい,玉川,瀬田交番,131121.0,東京都,世田谷区,玉川台１丁目,2021/5/19,21,４階建て以上共同住宅,駐車（輪）場,なし
225,窃盗,部品ねらい,成城,上北沢駅前交番,131121.0,東京都,世田谷区,上北沢１丁目,2021/10/27,18,４階建て以上共同住宅,駐車（輪）場,その他
226,窃盗,部品ねらい,成城,千歳台交番,131121.0,東京都,世田谷区,粕谷３丁目,2021/3/22,8,その他,その他,その他
227,窃盗,部品ねらい,成城,千歳台交番,131121.0,東京都,世田谷区,千歳台３丁目,2021/10/8,15,道路上,その他,その他
228,窃盗,部品ねらい,成城,千歳台交番,131121.0,東京都,世田谷区,千歳台４丁目,2021/5/19,17,駐車（輪）場,駐車（輪）場,ナンバープレート
229,窃盗,部品ねらい,成城,千歳船橋駅前交番,131121.0,東京都,世田谷区,船橋４丁目,2021/7/29,16,駐車（輪）場,駐車（輪）場,ナンバープレート
230,窃盗,部品ねらい,成城,千歳船橋駅前交番,131121.0,東京都,世田谷区,船橋５丁目,2021/2/3,15,４階建て以上共同住宅,その他,その他
231,窃盗,部品ねらい,成城,千歳船橋駅前交番,131121.0,東京都,世田谷区,船橋５丁目,2021/4/20,14,４階建て以上共同住宅,駐車（輪）場,その他
232,窃盗,部品ねらい,成城,喜多見駅前交番,131121.0,東京都,世田谷区,喜多見９丁目,2021/6/22,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,その他
233,窃盗,部品ねらい,成城,喜多見駐在所,131121.0,東京都,世田谷区,喜多見２丁目,2021/9/20,18,４階建て以上共同住宅,駐車（輪）場,その他
234,窃盗,部品ねらい,成城,大蔵二丁目交番,131121.0,東京都,世田谷区,砧１丁目,2021/9/21,17,その他の住宅（３階建て以下共同住宅等）,その他,その他
235,窃盗,部品ねらい,成城,岡本駐在所,131121.0,東京都,世田谷区,岡本１丁目,2021/3/11,17,駐車（輪）場,駐車（輪）場,その他
236,窃盗,部品ねらい,成城,成城交番,131121.0,東京都,世田谷区,成城５丁目,2021/1/27,7,駐車（輪）場,駐車（輪）場,ナンバープレート
237,窃盗,部品ねらい,成城,桜上水交番,131121.0,東京都,世田谷区,桜上水１丁目,2021/4/2,17,４階建て以上共同住宅,駐車（輪）場,その他
238,窃盗,部品ねらい,成城,祖師谷大蔵交番,131121.0,東京都,世田谷区,祖師谷３丁目,2021/8/2,10,その他,駐車（輪）場,その他
239,窃盗,部品ねらい,成城,船橋交番,131121.0,東京都,世田谷区,船橋６丁目,2021/2/12,18,４階建て以上共同住宅,その他,その他
240,窃盗,部品ねらい,成城,船橋交番,131121.0,東京都,世田谷区,船橋７丁目,2021/8/7,16,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
241,窃盗,部品ねらい,成城,鎌田駐在所,131121.0,東京都,世田谷区,鎌田２丁目,2020/12/1,不明,４階建て以上共同住宅,駐車（輪）場,ナンバープレート
242,窃盗,部品ねらい,目黒,下目黒交番,131105.0,東京都,目黒区,三田２丁目,2021/8/28,16,４階建て以上共同住宅,駐車（輪）場,その他
243,窃盗,部品ねらい,目黒,下目黒交番,131105.0,東京都,目黒区,目黒２丁目,2021/10/2,0,駐車（輪）場,駐車（輪）場,その他
244,窃盗,部品ねらい,目黒,下目黒交番,131105.0,東京都,目黒区,目黒２丁目,2021/12/1,0,その他,駐車（輪）場,その他
245,窃盗,部品ねらい,目黒,下目黒交番,131105.0,東京都,目黒区,目黒３丁目,2021/4/2,12,道路上,その他,その他
246,窃盗,部品ねらい,目黒,中目黒駅前交番,131105.0,東京都,目黒区,上目黒２丁目,2021/4/26,18,その他,駐車（輪）場,その他
247,窃盗,部品ねらい,目黒,中目黒駅前交番,131105.0,東京都,目黒区,上目黒２丁目,2021/10/24,11,一戸建住宅,その他,その他
248,窃盗,部品ねらい,目黒,中目黒駅前交番,131105.0,東京都,目黒区,上目黒３丁目,2021/1/15,17,駐車（輪）場,駐車（輪）場,その他
249,窃盗,部品ねらい,目黒,中目黒駅前交番,131105.0,東京都,目黒区,上目黒４丁目,2021/3/8,18,道路上,その他,その他
250,窃盗,部品ねらい,目黒,中目黒駅前交番,131105.0,東京都,目黒区,中目黒１丁目,2021/8/4,16,その他,駐車（輪）場,その他
251,窃盗,部品ねらい,目黒,中目黒駅前交番,131105.0,東京都,目黒区,中目黒１丁目,2021/11/14,18,一戸建住宅,その他,その他
252,窃盗,部品ねらい,目黒,中目黒駅前交番,131105.0,東京都,目黒区,中目黒２丁目,2021/12/13,1,駐車（輪）場,駐車（輪）場,その他
253,窃盗,部品ねらい,目黒,中目黒駅前交番,131105.0,東京都,目黒区,中目黒３丁目,2021/5/24,17,一戸建住宅,駐車（輪）場,その他
254,窃盗,部品ねらい,目黒,中目黒駅前交番,131105.0,東京都,目黒区,中目黒４丁目,2021/4/25,14,一戸建住宅,その他,その他
255,窃盗,部品ねらい,目黒,大橋交番,131105.0,東京都,目黒区,青葉台３丁目,2021/3/11,18,一戸建住宅,その他,その他
256,窃盗,部品ねらい,目黒,宿山交番,131105.0,東京都,目黒区,上目黒３丁目,2021/10/1,16,一戸建住宅,駐車（輪）場,その他
257,窃盗,部品ねらい,目黒,宿山交番,131105.0,東京都,目黒区,東山１丁目,2021/12/21,17,一戸建住宅,その他,その他
258,窃盗,部品ねらい,目黒,油面交番,131105.0,東京都,目黒区,下目黒４丁目,2021/10/8,13,一戸建住宅,駐車（輪）場,その他
259,窃盗,部品ねらい,目黒,油面交番,131105.0,東京都,目黒区,下目黒５丁目,2021/8/22,22,４階建て以上共同住宅,駐車（輪）場,その他
260,窃盗,部品ねらい,目黒,油面交番,131105.0,東京都,目黒区,中町１丁目,2021/3/30,14,一戸建住宅,駐車（輪）場,その他
261,窃盗,部品ねらい,目黒,油面交番,131105.0,東京都,目黒区,目黒３丁目,2021/10/1,21,駐車（輪）場,駐車（輪）場,その他
262,窃盗,部品ねらい,目黒,祐天寺駅前交番,131105.0,東京都,目黒区,五本木１丁目,2021/5/6,15,一戸建住宅,駐車（輪）場,その他
263,窃盗,部品ねらい,目黒,祐天寺駅前交番,131105.0,東京都,目黒区,五本木３丁目,2021/6/10,21,一戸建住宅,駐車（輪）場,その他
264,窃盗,部品ねらい,目黒,祐天寺駅前交番,131105.0,東京都,目黒区,中央町２丁目,2021/4/9,20,４階建て以上共同住宅,その他,その他
265,窃盗,部品ねらい,目黒,祐天寺駅前交番,131105.0,東京都,目黒区,中央町２丁目,2021/12/8,23,４階建て以上共同住宅,駐車（輪）場,その他
266,窃盗,部品ねらい,目黒,祐天寺駅前交番,131105.0,東京都,目黒区,祐天寺１丁目,2021/4/13,13,道路上,その他,その他
267,窃盗,部品ねらい,目黒,祐天寺駅前交番,131105.0,東京都,目黒区,祐天寺１丁目,2021/5/17,18,一戸建住宅,駐車（輪）場,その他
268,窃盗,部品ねらい,碑文谷,原町交番,131105.0,東京都,目黒区,原町１丁目,2021/10/3,23,その他,駐車（輪）場,その他
269,窃盗,部品ねらい,碑文谷,原町交番,131105.0,東京都,目黒区,原町１丁目,2021/10/22,2,その他,駐車（輪）場,その他
270,窃盗,部品ねらい,碑文谷,学芸大学駅前交番,131105.0,東京都,目黒区,鷹番２丁目,2021/9/21,15,道路上,その他,その他
271,窃盗,部品ねらい,碑文谷,学芸大学駅前交番,131105.0,東京都,目黒区,鷹番３丁目,2021/9/20,12,４階建て以上共同住宅,駐車（輪）場,その他
